0 1e-04 1
0 1e-04 5
0.001 1e-04 1
0.01 1e-04 1
0.1 1e-04 1
0.001 0.001 1
0.01 0.001 1
0.1 0.001 1
0.001 0.01 1
0.01 0.01 1
0.1 0.01 1
0.001 0.1 1
0.01 0.1 1
0.1 0.1 1
0.001 1e-04 5
0.01 1e-04 5
0.1 1e-04 5
0.001 0.001 5
0.01 0.001 5
0.1 0.001 5
0.001 0.01 5
0.01 0.01 5
0.1 0.01 5
0.001 0.1 5
0.01 0.1 5
0.1 0.1 5
