0.1 1e-06
0.9 1e-06
0.99 1e-06
0.1 1e-05
0.9 1e-05
0.99 1e-05
0.1 1e-04
0.9 1e-04
0.99 1e-04
0.1 0.001
0.9 0.001
0.99 0.001
